date;GlobHor;GlobInc;T_Amb;WindVel;TArray;ReflFrt;GlobBak;BackShd;ShdBLss;EArrMPP;IL_Vmin;IL_Pmax;EGrdLim;EOutInv;E_Grid
03/27/90 08:00;190;223.2;12;5;16.711;27.295;31.406;44.048;0.6988;48288;0;0;0;47630;46721
03/27/90 09:00;361.01;424.4;16;60.001;25.319;33.716;39.15;54.908;0.0933;91012;0;0;0;89785;87902
03/27/90 10:00;714;843.87;17;7;36.586;27.478;43.168;60.544;0.0565;176617;0;0;0;173599;168310
03/27/90 11:00;909;965.03;20;8;42.954;0.8232;51.281;71.922;0.0188;200654;0;13114;0;184157;178301
03/27/90 12:00;918;918.43;21;8;42.923;-0.0106;54.166;75.968;0.001;192540;0;5015.8;0;184157;178301
03/27/90 13:00;916;964.1;21;9;43.994;0.6798;51.49;72.215;0.0143;200131;0;12595;0;184157;178301
03/27/90 14:00;809;966.04;23;9;45.858;27.207;42.042;58.964;0.1516;196472;0;8946.9;0;184157;178301
03/27/90 15:00;648.99;971.26;24;9;46.799;41.831;29.759;41.737;0.7069;193653;0;6136.1;0;184157;178301
03/27/90 16:00;439.01;889.68;23;7;43.603;2.249;23.387;32.801;42.413;174830;0;0;0;171883;166684
03/27/90 17:00;206;439.63;23;7;32.813;0.1653;57.734;0.8097;14.287;81956;0;0;0;80880;79243
03/27/90 18:00;31;39.468;23;60.001;23.71;0.0012;18.271;0.2562;17.592;5659.6;0;0;0;4792.4;4367
03/27/90 19:00;0;0;23;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/27/90 20:00;0;0;22;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/27/90 21:00;0;0;18;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/27/90 22:00;0;0;17;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/27/90 23:00;0;0;16;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/28/90 00:00;0;0;16;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/28/90 01:00;0;0;16;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/28/90 02:00;0;0;15;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/28/90 03:00;0;0;13;1;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/28/90 04:00;0;0;13;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/28/90 05:00;0;0;13;8;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/28/90 06:00;50.001;71.398;12;8;12.117;0.0001;0.2558;0.0359;0.7004;672.07;0;0;0;-20.93;-423.96
03/28/90 07:00;42.001;56.958;11;7;12.26;0.0711;29.646;0.4158;11.177;10839;0;0;0;10126;9668.1
03/28/90 08:00;90.001;95.931;10;7;12.002;14.001;16.126;22.616;0.3282;20517;0;0;0;20094;19554
03/28/90 09:00;146;145.94;89.999;7;12.096;15.363;19.817;27.794;0.0253;31825;0;0;0;31312;30647
03/28/90 10:00;292;295.16;89.999;7;15.487;12.713;26.877;37.695;0.0061;64852;0;0;0;64007;62778
03/28/90 11:00;329;329.23;10;7;17.431;0.2995;23.702;33.242;0.0013;72550;0;0;0;71590;70188
03/28/90 12:00;689.99;690.4;10;7;26.144;-0.0069;41.968;58.861;0.0005;152481;0;0;0;150157;146018
03/28/90 13:00;879;926.1;10;7;31.818;0.6556;49.981;70.098;0.0104;199845;0;12276;0;184156;178300
03/28/90 14:00;792;950.42;12;7;34.256;2.655;41.108;57.655;0.1394;200658;0;13094;0;184156;178300
03/28/90 15:00;632.99;941.33;13;7;34.831;41.152;30.261;42.442;0.6251;195189;0;7636.5;0;184157;178301
03/28/90 16:00;431.01;858.71;14;7;33.678;23.588;24.567;34.456;38.665;174479;0;0;0;171519;166339
03/28/90 17:00;205;428.11;13;7;22.474;0.1843;63.021;0.8839;13.109;82757;0;0;0;81650;79993
03/28/90 18:00;33.001;43.47;13;60.001;13.756;0.0014;1.891;0.2652;23.183;6301.1;0;0;0;5451.7;5022.7
03/28/90 19:00;0;0;12;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/28/90 20:00;0;0;11;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/28/90 21:00;0;0;89.999;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/28/90 22:00;0;0;89.999;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/28/90 23:00;0;0;80.003;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/29/90 00:00;0;0;89.999;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/29/90 01:00;0;0;89.999;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/29/90 02:00;0;0;89.999;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/29/90 03:00;0;0;89.999;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/29/90 04:00;0;0;69.999;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/29/90 05:00;0;0;69.999;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/29/90 06:00;80.001;97.788;80.003;60.001;81.886;0.0002;0.5009;0.0703;0.7035;1298.4;0;0;0;295.35;-108.88
03/29/90 07:00;80.001;96.954;80.003;60.001;10.123;0.1581;62.763;0.8803;12.433;19586;0;0;0;19133;18603
03/29/90 08:00;196;218.44;80.003;60.001;12.553;29.521;33.956;47.623;0.4224;48246;0;0;0;47582;46674
03/29/90 09:00;317;335.17;12;7;19.194;31.652;39.669;55.636;0.0419;73226;0;0;0;72260;70841
03/29/90 10:00;468.01;506.64;12;7;23.381;19.012;36.957;51.833;0.013;110062;0;0;0;108516;106041
03/29/90 11:00;652.99;677.8;13;8;28.692;0.5724;41.402;58.067;0.0044;146990;0;0;0;144773;140876
03/29/90 12:00;723;723.21;12;8;28.863;-0.0061;45.129;63.294;0.0004;157805;0;0;0;155346;150965
03/29/90 13:00;774;810;12;8;30.951;0.5822;46.023;64.547;0.0056;175085;0;0;0;172101;166890
03/29/90 14:00;759;892.06;12;8;32.718;26.171;43.525;61.045;0.1038;189123;0;1586.6;0;184157;178301
03/29/90 15:00;557.99;734.84;12;7;28.605;44.187;41.737;58.537;0.3273;156055;0;0;0;153648;149347
03/29/90 16:00;353.01;569.9;12;60.001;24.662;33.855;35.609;49.943;17.356;120441;0;0;0;118705;115868
03/29/90 17:00;212;397.65;12;60.001;20.782;0.2665;89.359;12.533;10.106;78268;0;0;0;77225;75684
03/29/90 18:00;28;32.603;12;5;12.639;0.0013;1.807;0.2534;11.773;5381.8;0;0;0;4504.2;4080.3
03/29/90 19:00;0;0;12;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/29/90 20:00;0;0;11;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/29/90 21:00;0;0;60.002;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/29/90 22:00;0;0;49.998;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/29/90 23:00;0;0;40.001;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/30/90 00:00;0;0;40.001;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/30/90 01:00;0;0;40.001;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/30/90 02:00;0;0;29.997;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/30/90 03:00;0;0;29.997;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/30/90 04:00;0;0;0;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/30/90 05:00;0;0;0;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/30/90 06:00;35.001;45.6;0;19.999;0.7654;0.001;19.942;0.2797;28.249;6734.6;0;0;0;5895.3;5463.9
03/30/90 07:00;227;513.94;0.9996;19.999;12.132;0.1304;49.136;0.6891;23.109;97468;0;0;0;96116;94043
03/30/90 08:00;465.01;964.66;29.997;1;24.98;21.205;23.192;32.527;66.608;198440;0;10855;0;184157;178301
03/30/90 09:00;677.99;1025.9;12;1;35.874;4.462;30.834;43.245;0.5115;211667;0;24094;0;184156;178300
03/30/90 10:00;842;1012.3;13;1;36.757;29.709;43.841;61.487;0.0665;211679;0;24109;0;184156;178300
03/30/90 11:00;946;995.74;14;1;37.592;0.8009;53.455;74.971;0.0118;210670;0;23102;0;184156;178300
03/30/90 12:00;981;981.16;14;1;37.321;-0.0074;60.051;84.223;0.001;209518;0;21951;0;184156;178300
03/30/90 13:00;945;990.15;14;19.999;37.463;0.7099;53.563;75.123;0.0081;209707;0;22141;0;184156;178300
03/30/90 14:00;836;1004.5;15;19.999;38.647;27.732;42.685;59.866;0.1487;208960;0;21397;0;184156;178300
03/30/90 15:00;674.99;1002;16;19.999;39.36;45.246;32.09;45.007;0.6549;204714;0;17158;0;184156;178300
03/30/90 16:00;461.01;917.39;18;1;39.15;24.503;25.503;35.769;39.501;183179;0;0;0;179967;174340
03/30/90 17:00;217;449.1;18;1;27.997;0.236;72.384;10.152;13.137;85760;0;0;0;84618;82880
03/30/90 18:00;30;35.095;17;19.999;17.69;0.0015;19.308;0.2708;11.621;5721.9;0;0;0;4855.5;4429.8
03/30/90 19:00;0;0;17;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/30/90 20:00;0;0;13;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/30/90 21:00;0;0;89.999;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/30/90 22:00;0;0;89.999;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/30/90 23:00;0;0;80.003;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/31/90 00:00;0;0;89.999;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/31/90 01:00;0;0;89.999;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/31/90 02:00;0;0;80.003;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/31/90 03:00;0;0;69.999;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/31/90 04:00;0;0;69.999;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/31/90 05:00;0;0;69.999;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/31/90 06:00;32;40.789;69.999;5;77.193;0.0013;18.963;0.266;20.658;6134.9;0;0;0;5279.2;4851.2
03/31/90 07:00;222;474.53;69.999;5;17.344;0.1769;63.984;0.8974;19.075;89735;0;0;0;88510;86664
03/31/90 08:00;452.01;926.47;89.999;5;30.195;22.008;23.865;33.471;57.711;188389;0;854.16;0;184157;178301
03/31/90 09:00;670.99;1006.6;14;5;37.43;43.955;31.616;44.342;0.4503;206789;0;19225;0;184156;178300
03/31/90 10:00;839;1006.5;18;5;41.728;29.155;43.727;61.327;0.0636;207227;0;19675;0;184156;178300
03/31/90 11:00;946;995.47;21;5;44.744;0.7829;53.294;74.745;0.0086;205864;0;18322;0;184156;178300
03/31/90 12:00;984;984.13;21;5;44.557;-0.0059;60.057;84.231;0.001;205384;0;17842;0;184156;178300
03/31/90 13:00;946;992.23;22;60.001;45.698;0.7128;53.316;74.776;0.0059;204674;0;17135;0;184156;178300
03/31/90 14:00;841;1003.2;23;60.001;46.773;27.925;43.484;60.986;0.1519;203292;0;15758;0;184156;178300
03/31/90 15:00;673.99;1002.9;23;60.001;46.551;44.618;31.291;43.886;0.6424;200182;0;12652;0;184157;178301
03/31/90 16:00;466.01;942.83;21;60.001;42.867;23.282;23.814;33.399;40.701;185996;0;0;0;182707;176931
03/31/90 17:00;224;505.84;21;5;32.321;0.1546;49.388;0.6927;16.624;94501;0;0;0;93232;91247
03/31/90 18:00;29;42.309;21;5;21.687;0.0014;14.863;0.2085;28.688;5404.5;0;0;0;4529;4105
03/31/90 19:00;0;0;21;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/31/90 20:00;0;0;19;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/31/90 21:00;0;0;15;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/31/90 22:00;0;0;15;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
03/31/90 23:00;0;0;12;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/01/90 0:00;0;0;12;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/01/90 1:00;0;0;11;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/01/90 2:00;0;0;10;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/01/90 3:00;0;0;10;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/01/90 4:00;0;0;80.003;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/01/90 5:00;0;0;80.003;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/01/90 6:00;38.001;54.552;80.003;19.999;88.573;0.0014;19.603;0.2749;4.141;7265.3;0;0;0;6443.9;6009.3
4/01/90 7:00;229;514.92;89.999;3;20.272;0.1537;53.081;0.7445;21.51;96133;0;0;0;94817;92784
4/01/90 8:00;449.01;918.19;13;3;34.097;21.285;23.026;32.294;53.663;184799;0;0;0;181526;175814
4/01/90 9:00;658.99;982.72;16;3;38.895;42.732;31.534;44.227;0.3947;201109;0;13557;0;184156;178300
4/01/90 10:00;815;983.96;19;4;42.23;2.773;41.585;58.323;0.0584;202393;0;14848;0;184156;178300
4/01/90 11:00;908;958.7;21;4;43.859;0.7344;50.914;71.407;0.005;199071;0;11536;0;184157;178301
4/01/90 12:00;936;936.17;22;5;44.406;-0.0041;57.089;80.068;0.0009;195751;0;8223.8;0;184157;178301
4/01/90 13:00;897;944.34;23;5;45.543;0.6782;50.555;70.904;0.0029;195082;0;7559.4;0;184157;178301
4/01/90 14:00;791;945.67;24;5;46.367;2.632;41.564;58.294;0.1302;192016;0;4502.1;0;184157;178301
4/01/90 15:00;628.99;924.35;25;60.001;46.632;42.501;31.694;44.452;0.5295;184692;0;0;0;181451;175743
4/01/90 16:00;426.01;803.27;25;5;43.501;27.663;28.605;40.118;30.277;159041;0;0;0;156575;152136
4/01/90 17:00;202;384.28;25;5;33.604;0.2769;84.755;11.887;97.169;72660;0;0;0;71726;70321
4/01/90 18:00;30;35.087;24;3;24.696;0.0016;19.339;0.2712;11.648;5598.2;0;0;0;4729.3;4304.2
4/01/90 19:00;0;0;22;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/01/90 20:00;0;0;21;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/01/90 21:00;0;0;20;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/01/90 22:00;0;0;19;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/01/90 23:00;0;0;18;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/02/90 0:00;0;0;16;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/02/90 1:00;0;0;16;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/02/90 2:00;0;0;15;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/02/90 3:00;0;0;15;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/02/90 4:00;0;0;14;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/02/90 5:00;0;0;13;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/02/90 6:00;35.001;44.814;13;19.999;13.796;0.0016;20.948;0.2938;20.726;6687.3;0;0;0;5849.5;5418.3
4/02/90 7:00;183;345.39;13;19.999;20.578;0.2411;80.394;11.275;10.779;66024;0;0;0;65169;63914
4/02/90 8:00;445.01;856.73;16;19.999;35.577;27.658;30.147;42.281;42.277;172731;0;0;0;169829;164735
4/02/90 9:00;665.99;984.87;19;19.999;41.99;44.986;33.215;46.584;0.3616;199687;0;12146;0;184157;178301
4/02/90 10:00;834;996.52;21;3;44.558;28.111;43.509;61.022;0.0582;203430;0;15890;0;184156;178300
4/02/90 11:00;941;988.69;23;4;46.629;0.7446;53.008;74.345;0.0021;203300;0;15766;0;184156;178300
4/02/90 12:00;978;978.08;25;4;48.499;-0.0027;59.63;83.632;0.0009;201545;0;14019;0;184157;178301
4/02/90 13:00;938;984.07;25;4;48.563;0.7116;52.82;7.408;0.0006;201119;0;13593;0;184157;178301
4/02/90 14:00;831;989.96;26;4;49.512;27.469;43.121;60.477;0.1458;198854;0;11334;0;184157;178301
4/02/90 15:00;664.99;984.51;27;3;50.179;4.379;31.399;44.037;0.6064;194235;0;6724.9;0;184157;178301
4/02/90 16:00;459.01;916.24;27;3;48.332;22.729;23.252;32.611;36.247;177661;0;0;0;174638;169295
4/02/90 17:00;226;482.63;26;3;36.854;0.2121;65.163;0.9139;14.217;89589;0;0;0;88401;86558
4/02/90 18:00;35.001;47.597;26;19.999;26.827;0.0019;19.846;0.2783;28.739;6531.4;0;0;0;5691.6;5261.3
4/02/90 19:00;0;0;23;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/02/90 20:00;0;0;22;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/02/90 21:00;0;0;20;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/02/90 22:00;0;0;18;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/02/90 23:00;0;0;16;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/03/90 0:00;0;0;15;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/03/90 1:00;0;0;15;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/03/90 2:00;0;0;15;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/03/90 3:00;0;0;14;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/03/90 4:00;0;0;14;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/03/90 5:00;0;0;14;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/03/90 6:00;41.001;60.636;13;3;13.958;0.0022;21.177;0.297;47.064;7991.4;0;0;0;7193.1;6754.1
4/03/90 7:00;231;515.88;14;4;25.382;0.1802;57.281;0.8034;19.962;95590;0;0;0;94291;92275
4/03/90 8:00;462.01;932.74;17;4;38.535;21.409;22.767;31.931;46.645;185666;0;0;0;182377;176618
4/03/90 9:00;665.99;987.79;20;4;43.12;43.763;31.763;44.548;0.363;199583;0;12044;0;184157;178301
4/03/90 10:00;821;982.72;23;4;46.251;27.317;43.185;60.567;0.0515;199487;0;11958;0;184157;178301
4/03/90 11:00;893;942.66;26;5;48.551;0.6912;50.481;7.08;0.0009;192715;0;5204.3;0;184157;178301
4/03/90 12:00;949;949.11;27;60.001;49.819;-0.001;57.958;81.287;0.0008;194811;0;7298.6;0;184157;178301
4/03/90 13:00;924;973.25;27;60.001;50.349;0.703;51.793;7.264;0.0005;197778;0;10262;0;184157;178301
4/03/90 14:00;821;985.3;28;60.001;51.459;26.929;41.908;58.776;0.1394;196625;0;9113.5;0;184157;178301
4/03/90 15:00;658.99;973.45;28;60.001;50.929;43.259;31.32;43.927;0.5902;191625;0;4122.9;0;184157;178301
4/03/90 16:00;454.01;901.25;28;4;48.989;22.791;23.33;32.721;34.108;174535;0;0;0;171609;166424
4/03/90 17:00;223;465.84;28;5;38.496;0.25;72.303;10.141;12.905;86360;0;0;0;85224;83470
4/03/90 18:00;35.001;47.738;27;4;27.835;0.0021;19.657;0.2757;28.348;6564.3;0;0;0;5725.8;5295.3
4/03/90 19:00;0;0;25;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/03/90 20:00;0;0;24;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/03/90 21:00;0;0;23;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/03/90 22:00;0;0;21;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/03/90 23:00;0;0;20;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/04/90 0:00;0;0;19;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/04/90 1:00;0;0;18;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/04/90 2:00;0;0;17;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/04/90 3:00;0;0;17;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/04/90 4:00;0;0;16;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/04/90 5:00;0;0;17;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/04/90 6:00;18;19.291;17;4;17.419;0.0013;12.636;0.1772;0.6718;3281.6;0;0;0;2340.3;1927.2
4/04/90 7:00;129;192.59;18;4;22.244;0.2861;88.265;12.379;31.149;37717;0;0;0;37166;36422
4/04/90 8:00;203;230.7;18;3;22.889;2.961;33.86;47.488;0.3868;49496;0;0;0;48836;47906
4/04/90 9:00;301;320.15;20;3;26.962;27.697;35.493;49.779;0.0366;68122;0;0;0;67250;65949
4/04/90 10:00;607.99;686.45;20;4;35.813;21.496;40.966;57.455;0.02;144230;0;0;0;142079;138300
4/04/90 11:00;390.01;397.62;21;4;30.146;0.3011;26.508;37.177;0.0001;84956;0;0;0;83830;82114
4/04/90 12:00;365.01;364.98;22;4;30.395;-0.0002;25.136;35.254;0;77790;0;0;0;76774;75245
4/04/90 13:00;372.01;372.19;22;5;30.503;0.2916;26.301;36.887;0;78991;0;0;0;77957;76397
4/04/90 14:00;399.01;424.22;23;5;32.593;15.141;31.225;43.793;0.0157;89157;0;0;0;87971;86140
4/04/90 15:00;387.01;492.6;23;5;34.119;31.062;31.728;44.499;0.1574;102570;0;0;0;101181;98950
4/04/90 16:00;222;291.62;26;4;32.369;28.467;29.858;41.877;0.4727;60187;0;0;0;59435;58303
4/04/90 17:00;80.001;94.931;26;3;28.12;0.2202;65.425;0.9176;0.8385;18338;0;0;0;17859;17341
4/04/90 18:00;15;16.037;24;19.999;24.352;0.001;10.497;0.1472;0.5754;2600.5;0;0;0;1638.6;1228.6
4/04/90 19:00;0;0;24;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/04/90 20:00;0;0;23;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/04/90 21:00;0;0;22;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/04/90 22:00;0;0;21;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/04/90 23:00;0;0;20;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/05/90 0:00;0;0;20;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/05/90 1:00;0;0;19;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/05/90 2:00;0;0;18;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/05/90 3:00;0;0;17;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/05/90 4:00;0;0;18;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/05/90 5:00;0;0;17;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/05/90 6:00;30;38.855;18;19.999;18.712;0.0023;18.094;0.2538;19.569;5763.6;0;0;0;4898.7;4472.7
4/05/90 7:00;186;333.52;18;19.999;25.369;0.3242;95.984;13.462;80.404;63999;0;0;0;63185;61974
4/05/90 8:00;425.01;761.71;20;3;37.35;30.631;33.452;46.916;26.035;154135;0;0;0;151804;147589
4/05/90 9:00;572.99;790.03;23;4;41.21;3.988;36.574;51.295;0.2045;161048;0;0;0;158515;153984
4/05/90 10:00;797;950.67;26;5;48.515;2.691;43.661;61.234;0.0422;191821;0;4312.5;0;184157;178301
4/05/90 11:00;908;955.15;28;5;50.914;0.6721;51.214;71.829;0.0009;193786;0;6278.4;0;184157;178301
4/05/90 12:00;946;946.11;29;5;51.797;-0.0021;57.655;80.861;0.0007;192982;0;5478.4;0;184157;178301
4/05/90 13:00;910;958.71;30;5;53.053;0.6967;51.023;7.156;0.0004;193102;0;5601.4;0;184157;178301
4/05/90 14:00;812;974.23;32;5;55.278;26.465;41.354;57.999;0.1352;191968;0;4475.4;0;184157;178301
4/05/90 15:00;652.99;963.72;33;5;55.809;41.114;28.788;40.376;0.5747;186328;0;0;0;183058;177263
4/05/90 16:00;447.01;876.94;34;60.001;54.507;23.895;24.067;33.754;30.191;168304;0;0;0;165579;160701
4/05/90 17:00;216;441.52;33;5;42.999;0.2745;76.664;10.752;11.219;81010;0;0;0;79961;78349
4/05/90 18:00;34.001;45.211;32;60.001;32.816;0.0023;19.793;0.2776;22.697;6285.4;0;0;0;5439.2;5010.3
4/05/90 19:00;0;0;30;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/05/90 20:00;0;0;29;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/05/90 21:00;0;0;28;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/05/90 22:00;0;0;28;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/05/90 23:00;0;0;27;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/06/90 0:00;0;0;26;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/06/90 1:00;0;0;25;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/06/90 2:00;0;0;24;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/06/90 3:00;0;0;22;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/06/90 4:00;0;0;19;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/06/90 5:00;0;0;20;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/06/90 6:00;44.001;66.937;19;7;20.072;0.0029;22.085;0.3097;52.165;8748.8;0;0;0;7975.2;7531.4
4/06/90 7:00;239;528.7;17;9;28.753;0.2305;6.517;0.914;18.228;98040;0;0;0;96711;94620
4/06/90 8:00;471.01;931.15;16;9;37.498;23.471;23.875;33.485;34.417;187220;0;0;0;183881;178040
4/06/90 9:00;677.99;997.22;18;9;41.337;41.112;29.559;41.457;0.346;202423;0;14875;0;184156;178300
4/06/90 10:00;842;998.25;19;9;42.579;27.853;45.067;63.207;0.0491;205480;0;17932;0;184156;178300
4/06/90 11:00;949;993.7;20;9;43.695;0.6988;55.372;7.766;0.0009;206650;0;19104;0;184156;178300
4/06/90 12:00;986;986.05;21;8;44.607;-0.0037;60.176;84.398;0.0007;205762;0;18219;0;184156;178300
4/06/90 13:00;953;999.87;22;8;45.888;0.7321;53.651;75.246;0.0005;206088;0;18548;0;184156;178300
4/06/90 14:00;850;1011.7;23;8;46.99;27.741;43.894;61.562;0.1438;204898;0;17362;0;184156;178300
4/06/90 15:00;688.99;1019.2;23;8;46.97;42.719;29.395;41.226;0.6152;202858;0;15324;0;184156;178300
4/06/90 16:00;483.01;964.05;23;7;45.44;23.144;23.119;32.424;34.216;190464;0;2953.4;0;184157;178301
4/06/90 17:00;249;565.77;23;7;35.754;0.1936;54.617;0.766;16.981;105379;0;0;0;103941;101620
4/06/90 18:00;43.001;66.575;22;5;23.057;0.0027;20.964;0.294;50.341;8532.7;0;0;0;7753.4;7311
4/06/90 19:00;0;0;20;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/06/90 20:00;0;0;19;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/06/90 21:00;0;0;17;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/06/90 22:00;0;0;17;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/06/90 23:00;0;0;15;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/07/90 0:00;0;0;13;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
4/07/90 1:00;0;0;12;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
